code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
4,0.4,0,0,71,-45,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.5,0,0,73,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.6,0,0,13,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.7,0,0,217,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.8,0,0,227,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.9,40142123,139987728,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.1,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.11,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.12,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.13,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.15,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.16,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.17,40142123,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.18,40142122,139987729,36,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.19,40142122,139987729,35,-67.5,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.2,40142122,139987729,35,-45,0,-22.5,0,0,0,0,144.8 altNRdy,
4,0.4,0,0,71,-112.5,22.5,0,0,0,0,0,151.5 altNRdy,
4,0.5,0,0,71,-135,0,-22.5,0,0,0,0,151.4 altNRdy,
4,0.6,0,0,71,-135,0,-22.5,0,0,0,0,151.4 altNRdy,
4,0.7,0,0,73,157.5,0,-22.5,0,0,0,0,151.2 altNRdy,
4,0.8,0,0,13,157.5,22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.9,0,0,217,-180,22.5,-45,0,0,0,0,151.2 altNRdy,
4,0.1,0,0,71,-157.5,22.5,-67.5,0,0,0,0,151.2 altNRdy,
4,0.11,0,0,71,-157.5,22.5,-45,0,0,0,0,151.2 altNRdy,
4,0.12,0,0,71,-157.5,45,-67.5,0,0,0,0,151.2 altNRdy,
4,0.13,0,0,71,-180,67.5,-45,0,0,0,0,151.2 altNRdy,
4,0.15,0,0,73,-157.5,67.5,0,0,0,0,0,151.2 altNRdy,
4,0.16,0,0,71,-157.5,67.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.17,0,0,71,-157.5,67.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.18,0,0,71,-135,45,-45,0,0,0,0,151.2 altNRdy,
4,0.19,0,0,71,-135,45,-67.5,0,0,0,0,151.2 altNRdy,
4,0.2,0,0,71,-157.5,45,-67.5,0,0,0,0,151.2 altNRdy,
4,0.21,0,0,71,-157.5,22.5,-67.5,0,0,0,0,151.2 altNRdy,
4,0.22,0,0,71,180,67.5,-45,0,0,0,0,151.2 altNRdy,
4,0.23,0,0,73,157.5,67.5,-45,0,0,0,0,151.2 altNRdy,
4,0.24,0,0,13,157.5,67.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.25,0,0,217,-157.5,45,-45,0,0,0,0,151.2 altNRdy,
4,0.26,0,0,71,-135,-22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.27,0,0,71,-157.5,-22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.28,0,0,71,-180,-22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.29,0,0,71,-180,-22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.3,0,0,71,-157.5,-22.5,-22.5,0,0,0,0,151.2 altNRdy,
4,0.31,0,0,71,-157.5,-45,-22.5,0,0,0,0,151.2 altNRdy,
4,0.32,0,0,71,-135,-45,-22.5,0,0,0,0,151.2 altNRdy,
4,0.33,0,0,71,-157.5,-22.5,-45,0,0,0,0,151.2 altNRdy,
4,0.34,0,0,73,-180,0,-45,0,0,0,0,151.2 altNRdy,
