code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
3,0.4,0,0,71,-67.5,0,-22.5,0,0,0,0,130.9 altNRdy,
3,0.5,0,0,117,-67.5,0,-22.5,0,0,0,0,131.0 altNRdy,
3,0.6,0,0,38,-67.5,0,-22.5,0,0,0,0,130.9 altNRdy,
3,0.7,0,0,77,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.8,0,0,167,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.9,0,0,194,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.1,0,0,86,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.11,0,0,215,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.12,0,0,24,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
3,0.13,0,0,20,-67.5,0,-22.5,0,0,0,0,130.8 altNRdy,
