code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
10,3.35,40142422,139987423,15,45,180,67.5,0,0,0,0,6NC 0 Heata  0 L,
10,3.36,40142422,139987420,14,90,157.5,67.5,0,0,0,0,6NC 2 Heata  0 L,
10,3.37,40142422,139987413,14,-112.5,-22.5,67.5,0,0,0,0,6NC 4 Heata  0 L,
10,3.38,40142422,139987413,9,-135,-22.5,67.5,0,0,0,0,6NC 6 Heata  0 L,
10,3.39,40142412,139987383,13,-157.5,-22.5,67.5,0,0,0,0,6NC 8 Heata  0 L,
10,3.4,40142406,139987366,12,-157.5,-22.5,67.5,0,0,0,0,6NC 10 Heat  0 L,
10,3.41,40142406,139987366,8,-157.5,-22.5,67.5,0,0,0,0,6NC 12 Heat  0 L,
10,3.43,40142397,139987334,13,-157.5,-22.5,67.5,0,0,0,0,6NC 14 Heat  0 L,
10,3.44,40142393,139987321,9,-180,-22.5,67.5,0,0,0,0,2NC 0 Done  0 L,
10,3.45,40142391,139987298,10,-180,0,45,0,1,3,0,2t-0.72 Left 0 L,
10,3.46,40142391,139987298,9,-180,0,22.5,0,1,3,0,2t-0.91 Left 0 L,
10,3.47,40142391,139987298,8,-157.5,0,-22.5,0,1,3,0,2t-0.93 Left 0 L,
10,3.48,40142391,139987298,8,-180,0,-22.5,0,1,3,0,2t-0.99 Left 0 L,
10,3.49,40142391,139987298,7,-180,0,-22.5,0,1,3,0,2t-0.93 Left 0 L,
10,3.5,40142391,139987298,7,-157.5,0,-45,0,1,3,0,2t-0.99 Left 0 L,
10,3.51,40142391,139987298,7,-180,0,0,0,1,3,0,2t-1.04 Left 0 L,
10,3.52,40142371,139987219,16,-180,0,-45,0,1,3,0,2t-1.31 Left 0 L,
10,3.53,40142371,139987219,15,-180,0,-22.5,0,1,3,0,2t-1.28 Left 0 L,
10,3.54,40142368,139987216,16,-180,0,-22.5,0,1,3,0,2t-1.28 Left 0 L,
10,3.55,40142368,139987216,15,-180,0,-22.5,0,1,3,0,2t-1.25 Left 0 L,
10,3.56,40142368,139987216,15,-180,0,-22.5,0,1,3,0,2t-1.28 Left 0 L,
10,3.57,40142368,139987216,14,180,0,-22.5,0,1,3,0,2t-1.23 Left 0 L,
10,3.58,40142363,139987213,16,-180,0,-22.5,0,1,3,0,2t-1.16 Left 0 L,
10,3.59,40142362,139987212,16,180,0,-45,0,1,3,0,2t-1.25 Left 0 L,
10,4,40142362,139987212,15,180,0,-22.5,0,1,3,0,2t-1.17 Left 0 L,
10,4.1,40142360,139987213,16,180,0,-22.5,0,1,3,0,2t-1.14 Left 0 L,
10,4.2,40142359,139987213,16,180,0,-45,0,1,3,0,2t-1.10 Left 0 L,
10,4.3,40142359,139987213,16,157.5,0,-22.5,0,1,3,0,2t-1.16 Left 0 L,
10,4.4,40142359,139987213,15,157.5,0,-22.5,0,1,3,0,2t-1.02 Left 0 L,
10,4.5,40142359,139987213,15,157.5,0,-22.5,0,1,3,0,2t-0.95 Left 0 L,
10,4.6,40142359,139987213,15,157.5,0,-45,0,1,3,0,2t-1.00 Left 0 L,
10,4.7,40142359,139987213,15,180,0,0,0,1,3,0,2t-1.05 Left 0 L,
10,4.9,40142357,139987212,16,180,0,-22.5,0,1,3,0,2t-1.15 Left 0 L,
10,4.1,40142357,139987213,16,180,0,-22.5,0,1,3,0,2t-1.19 Left 0 L,
10,4.11,40142357,139987213,16,180,0,-22.5,0,1,3,0,2t-1.16 Left 0 L,
10,4.12,40142357,139987213,15,180,0,-45,0,1,3,0,2t-1.18 Left 0 L,
10,4.13,40142357,139987213,15,180,0,-22.5,0,1,3,0,2t-1.09 Left 0 L,
10,4.14,40142356,139987213,16,157.5,0,-22.5,0,1,3,0,2t-1.08 Left 0 L,
