code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
5,0.2,0,0,71,90,45,67.5,0,0,0,0,165.9 altNRdy,
5,0.21,0,0,71,-157.5,112.5,45,0,0,0,0,165.6 altNRdy,
5,0.22,0,0,71,-90,45,45,0,0,0,0,165.6 altNRdy,
5,0.23,0,0,71,-180,-67.5,45,0,0,0,0,165.8 altNRdy,
5,0.24,0,0,90,135,-112.5,-22.5,0,0,0,0,165.9 altNRdy,
5,0.25,0,0,71,112.5,-157.5,-67.5,0,0,0,0,165.9 altNRdy,
5,0.26,0,0,71,-112.5,0,-45,0,0,0,0,165.9 altNRdy,
5,0.27,0,0,71,-157.5,-22.5,0,0,0,0,0,165.9 altNRdy,
5,0.28,0,0,71,157.5,-67.5,22.5,0,0,0,0,165.9 altNRdy,
5,0.3,0,0,71,112.5,-135,0,0,0,0,0,165.9 altNRdy,
5,0.31,0,0,71,112.5,157.5,-67.5,0,0,0,0,165.9 altNRdy,
5,0.32,40142139,139987780,40,-157.5,22.5,-22.5,0,0,0,0,165.9 altNRdy,
5,0.33,40142139,139987780,40,-180,-45,22.5,0,0,0,0,165.9 altNRdy,
5,0.4,0,0,71,45,-22.5,0,0,0,0,0,170.0 altNRdy,
5,0.5,0,0,90,135,-22.5,22.5,0,0,0,0,170.0 altNRdy,
5,0.6,0,0,42,135,0,22.5,0,0,0,0,169.9 altNRdy,
5,0.7,0,0,172,157.5,0,22.5,0,0,0,0,169.9 altNRdy,
5,0.8,0,0,71,135,-22.5,22.5,0,0,0,0,170.0 altNRdy,
5,0.9,0,0,71,135,-22.5,22.5,0,0,0,0,170.0 altNRdy,
5,0.1,0,0,71,135,-22.5,22.5,0,0,0,0,170.0 altNRdy,
5,0.11,0,0,90,157.5,-45,22.5,0,0,0,0,170.0 altNRdy,
5,0.12,0,0,42,135,-45,0,0,0,0,0,170.0 altNRdy,
5,0.13,0,0,71,135,-22.5,0,0,0,0,0,170.0 altNRdy,
5,0.15,0,0,71,180,-22.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.16,0,0,71,180,-22.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.17,0,0,71,-135,-22.5,-45,0,0,0,0,170.0 altNRdy,
5,0.18,0,0,90,180,45,-67.5,0,0,0,0,170.0 altNRdy,
5,0.19,0,0,71,157.5,90,-67.5,0,0,0,0,170.0 altNRdy,
5,0.2,0,0,90,-180,67.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.21,0,0,71,-180,67.5,-45,0,0,0,0,170.0 altNRdy,
5,0.22,0,0,71,-180,67.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.23,0,0,90,-180,67.5,-45,0,0,0,0,170.0 altNRdy,
5,0.24,0,0,42,-180,67.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.25,0,0,172,-135,90,-67.5,0,0,0,0,170.0 altNRdy,
5,0.26,0,0,158,-112.5,90,-67.5,0,0,0,0,170.0 altNRdy,
5,0.27,0,0,97,-67.5,22.5,-90,0,0,0,0,170.0 altNRdy,
5,0.28,0,0,196,-67.5,-22.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.29,0,0,71,-90,-22.5,-67.5,0,0,0,0,170.0 altNRdy,
5,0.3,0,0,71,-112.5,-45,-67.5,0,0,0,0,170.0 altNRdy,
5,0.31,0,0,71,-157.5,-67.5,-45,0,0,0,0,170.0 altNRdy,
5,0.32,0,0,71,157.5,-90,-45,0,0,0,0,170.0 altNRdy,
5,0.33,0,0,71,157.5,-67.5,-22.5,0,0,0,0,170.0 altNRdy,
5,0.34,0,0,90,157.5,-90,-22.5,0,0,0,0,170.0 altNRdy,
5,0.35,0,0,42,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.36,0,0,172,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.37,0,0,158,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.38,0,0,97,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.39,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.41,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.42,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.43,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.44,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.45,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.46,0,0,71,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.47,40142145,139987555,20,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.48,40142149,139987553,20,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.49,40142155,139987552,20,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.5,40142160,139987549,19,157.5,-90,0,0,0,0,0,170.0 altNRdy,
5,0.51,40142163,139987545,19,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.52,40142169,139987540,18,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.53,40142176,139987533,17,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.54,40142178,139987523,16,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.55,40142178,139987523,15,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.56,40142180,139987499,15,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.57,40142180,139987481,14,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.58,40142182,139987465,13,180,-90,0,0,0,0,0,170.0 altNRdy,
5,0.59,40142187,139987454,12,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1,40142187,139987456,12,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.1,40142185,139987458,13,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.2,40142185,139987458,11,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.3,40142185,139987458,9,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.4,40142184,139987464,13,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.5,40142184,139987464,11,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.7,40142184,139987464,9,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.8,40142184,139987464,9,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.9,40142184,139987464,8,180,-90,0,0,0,0,0,170.0 altNRdy,
5,1.1,40142181,139987473,14,180,-90,0,0,0,0,0,170.0 altNRdy,
