0.011,0.291,-0.005
0.291,-0.005,0.013
-0.006,0.013,0.334
0.015,0.375,-0.007
0.413,-0.007,0.016
-0.007,0.017,0.448
0.019,0.482,-0.008
0.482,-0.008,0.020
-0.009,0.021,0.542
0.021,0.542,-0.009
0.570,-0.010,0.023
-0.010,0.026,0.663
0.026,0.683,-0.012
0.702,-0.012,0.027
-0.012,0.027,0.719
0.028,0.736,-0.013
0.736,-0.013,0.030
-0.014,0.031,0.835
0.033,0.861,-0.015
0.888,-0.015,0.035
-0.015,0.035,0.922
0.036,0.941,-0.015
0.950,-0.015,0.036
-0.015,0.036,0.962
0.037,0.966,-0.016
0.969,-0.015,0.037
-0.015,0.037,0.974
0.037,0.975,-0.015
0.976,-0.015,0.037
-0.015,0.037,0.978
0.037,0.979,-0.015
0.980,-0.015,0.037
-0.015,0.037,0.980
0.038,0.981,-0.015
0.981,-0.015,0.037
-0.015,0.037,0.981
0.037,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.015
0.981,-0.015,0.038
-0.015,0.038,0.981
0.038,0.981,-0.015
0.981,-0.016,0.038
-0.016,0.037,0.981
0.038,0.981,-0.016
0.981,-0.015,0.038
-0.015,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.037
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.016
0.981,-0.016,0.038
-0.016,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.982
0.038,0.982,-0.017
0.982,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.982,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.982,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.982
0.038,0.982,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.981,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.982,-0.017
0.982,-0.017,0.038
-0.017,0.038,0.981
0.038,0.980,-0.017
0.981,-0.017,0.038
-0.018,0.038,0.981
0.038,0.982,-0.017
0.981,-0.017,0.038
-0.017,0.038,0.981
0.038,0.982,-0.017
0.979,-0.018,0.038
-0.018,0.038,0.982
0.039,0.982,-0.018
0.980,-0.018,0.038
-0.018,0.038,0.983
0.039,0.982,-0.018
0.982,-0.017,0.038
-0.018,0.039,0.983
0.039,0.984,-0.017
0.981,-0.018,0.039
-0.018,0.039,0.982
0.039,0.980,-0.018
0.986,-0.017,0.039
-0.018,0.039,0.984
0.039,0.980,-0.018
0.981,-0.018,0.039
-0.018,0.038,0.978
0.038,0.981,-0.018
0.978,-0.018,0.039
-0.018,0.039,0.980
0.040,0.988,-0.017
0.973,-0.019,0.039
-0.018,0.039,0.985
0.040,0.989,-0.017
0.987,-0.017,0.038
-0.018,0.040,0.984
0.039,0.987,-0.017
0.980,-0.017,0.037
-0.019,0.038,0.980
0.039,0.985,-0.017
0.978,-0.018,0.038
-0.018,0.038,0.975
0.041,0.993,-0.017
0.979,-0.018,0.039
-0.017,0.040,0.985
0.039,0.984,-0.018
0.980,-0.018,0.039
-0.018,0.038,0.973
0.039,0.985,-0.018
0.986,-0.018,0.038
-0.018,0.038,0.974
0.040,0.986,-0.018
0.993,-0.017,0.038
-0.018,0.041,0.990
0.038,0.977,-0.018
0.979,-0.017,0.038
-0.018,0.039,0.980
0.040,0.984,-0.018
0.975,-0.019,0.040
-0.017,0.040,0.992
0.038,0.977,-0.017
0.978,-0.018,0.038
-0.017,0.039,0.981
0.039,0.984,-0.017
0.983,-0.018,0.037
-0.018,0.037,0.967
0.037,0.971,-0.018
0.967,-0.019,0.039
-0.018,0.037,0.962
0.037,0.980,-0.018
0.994,-0.018,0.036
-0.015,0.038,0.986
0.037,0.988,-0.017
0.966,-0.016,0.036
-0.019,0.034,0.957
0.038,0.983,-0.017
0.971,-0.018,0.035
-0.018,0.036,0.967
0.039,0.983,-0.018
0.986,-0.017,0.036
-0.017,0.038,0.975
0.038,0.980,-0.018
0.987,-0.017,0.040
-0.018,0.038,0.976
0.038,0.986,-0.018
0.975,-0.018,0.038
-0.018,0.038,0.981
0.038,0.972,-0.019
0.986,-0.019,0.037
-0.019,0.039,0.982
0.038,0.977,-0.019
0.980,-0.018,0.038
-0.018,0.040,0.981
0.037,0.972,-0.018
0.976,-0.018,0.038
-0.018,0.041,0.996
0.037,0.973,-0.019
0.969,-0.019,0.041
-0.018,0.038,0.980
0.037,0.971,-0.019
0.987,-0.019,0.039
-0.020,0.039,0.980
0.037,0.966,-0.018
0.983,-0.019,0.038
-0.019,0.037,0.971
0.042,1.005,-0.017
0.968,-0.018,0.037
-0.019,0.039,0.984
0.039,0.987,-0.018
0.984,-0.019,0.039
-0.019,0.041,1.004
0.039,0.992,-0.017
0.980,-0.017,0.037
-0.018,0.040,0.987
0.039,0.987,-0.018
0.974,-0.019,0.039
-0.019,0.039,0.987
0.040,0.989,-0.018
0.975,-0.018,0.039
-0.018,0.040,0.986
0.041,0.986,-0.018
0.989,-0.017,0.039
-0.018,0.039,0.985
0.039,0.976,-0.018
0.975,-0.017,0.038
-0.019,0.038,0.981
0.037,0.976,-0.016
0.989,-0.019,0.040
-0.019,0.039,0.981
0.038,0.980,-0.018
0.977,-0.019,0.038
-0.020,0.038,0.976
0.039,0.980,-0.019
0.987,-0.018,0.039
-0.018,0.040,0.988
0.037,0.962,-0.020
0.996,-0.020,0.039
-0.018,0.040,0.993
0.042,1.012,-0.017
0.962,-0.018,0.035
-0.018,0.038,0.985
0.036,0.972,-0.018
0.981,-0.020,0.039
-0.018,0.037,0.971
0.038,0.981,-0.018
0.983,-0.019,0.041
-0.018,0.038,0.978
0.037,0.971,-0.019
