code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data,latitude,longitude
5,0.4,0,0,244,292.5,0,11.2,0,0,0,0,1,174.9 altNRdy,0,0
5,0.4,0,0,244,281.25,0,0,0,0,0,0,1,172.0 altNRdy,0,0
5,0.5,0,0,244,281.25,0,0,0,0,0,0,1,172.0 altNRdy,0,0
5,0.6,0,0,244,281.25,0,0,0,0,0,0,1,172.0 altNRdy,0,0
5,0.7,0,0,244,281.25,0,0,0,0,0,0,1,172.0 altNRdy,0,0
5,0.8,0,0,244,281.25,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.9,0,0,244,281.25,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.1,0,0,244,281.25,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.11,0,0,244,281.25,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.12,0,0,244,281.25,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.13,0,0,244,348.75,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.15,0,0,244,45,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.16,0,0,244,123.75,0,0,0,0,0,0,1,172.1 altNRdy,0,0
5,0.17,0,0,15,157.5,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
5,0.18,0,0,244,168.75,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
5,0.19,0,0,244,191.25,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
5,0.2,0,0,244,247.5,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
5,0.21,0,0,244,270,0,0,0,0,0,0,1,172.6 c5 Fall,0,0
5,0.22,0,0,244,101.25,45,0,0,0,0,0,1,172.6 c5 Fall,0,0
5,0.23,0,0,244,123.75,0,0,0,0,0,0,1,172.6 c5 Fall,0,0
5,0.24,0,0,15,303.75,157.5,56.2,0,0,0,0,1,172.6 c5 Fall,0,0
5,0.25,0,0,244,22.5,0,67.5,0,0,0,0,1,172.6 c5 Fall,0,0
5,0.26,0,0,244,45,0,67.5,0,0,0,0,6,NC 0 Heata -0 L,0,0
5,0.27,0,0,244,11.25,0,67.5,0,0,0,0,6,NC 2 Heata -0 L,0,0
5,0.28,0,0,244,11.25,0,67.5,0,0,0,0,6,NC 4 Heata -0 L,0,0
5,0.29,0,0,15,348.75,168.8,78.8,0,0,0,0,6,NC 6 Heata -0 L,0,0
5,0.3,0,0,15,348.75,168.8,78.8,0,0,2,0,2,t1.06 Right-0 L,0,0
5,0.31,0,0,3,191.25,0,56.2,0,0,2,0,2,t1.06 Right-0 L,0,0
5,0.32,0,0,15,191.25,0,56.2,0,2,0,0,2,t-2.44 Left-0 L,0,0
5,0.33,0,0,15,191.25,0,22.5,0,2,0,0,2,t-2.48 Left-0 L,0,0
5,0.34,0,0,3,236.25,0,0,0,2,0,0,2,t-2.48 Left-0 L,0,0
5,0.35,0,0,21,258.75,0,0,0,2,0,0,2,t-2.48 Left-0 L,0,0
5,0.36,0,0,15,258.75,0,0,0,2,0,0,2,t-2.48 Left-0 L,0,0
5,0.37,0,0,15,258.75,0,0,0,0,2,0,2,t2.71 Right-0 L,0,0
5,0.38,0,0,15,303.75,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.39,0,0,3,337.5,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.41,0,0,21,337.5,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.42,0,0,15,337.5,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.43,0,0,217,337.5,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.44,0,0,196,337.5,0,0,0,0,2,0,2,t1.83 Right-0 L,0,0
5,0.45,0,0,15,348.75,0,0,0,0,2,0,2,t1.28 Right-0 L,0,0
5,0.46,0,0,15,348.75,0,0,0,0,2,0,2,t1.28 Right-0 L,0,0
5,0.47,0,0,3,337.5,0,0,0,0,2,0,2,t1.28 Right-0 L,0,0
5,0.48,0,0,15,348.75,0,0,0,0,2,0,2,t1.31 Right-0 L,0,0
5,0.49,34801637,135771045,3,337.5,0,0,0,0,2,0,2,t0.44 Right-0 L,34.801637,135.771045
5,0.5,34801637,135771045,2,337.5,0,0,0,0,2,0,2,t0.44 Right-0 L,34.801637,135.771045
5,0.51,34801637,135771045,2,337.5,0,0,0,0,2,0,2,t0.44 Right-0 L,34.801637,135.771045
5,0.52,34801637,135771045,1,337.5,0,0,0,0,2,0,2,t0.44 Right-0 L,34.801637,135.771045
5,0.53,34801601,135770919,11,348.75,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.54,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.55,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.56,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.57,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.58,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,0.59,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,1,34801601,135770919,11,326.25,0,0,0,2,0,0,2,t-1.09 Left-0 L,34.801601,135.770919
5,1.1,34801605,135770960,7,326.25,0,0,0,2,0,0,2,t-0.96 Left-0 L,34.801605,135.77096
5,1.2,34801605,135770960,7,337.5,0,0,0,2,0,0,2,t-0.96 Left-0 L,34.801605,135.77096
5,1.3,34801605,135770960,8,326.25,0,0,0,2,0,0,2,t-0.96 Left-0 L,34.801605,135.77096
5,1.4,34801608,135770965,7,326.25,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.5,34801608,135770965,7,337.5,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.7,34801608,135770965,7,315,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.8,34801608,135770965,7,315,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.9,34801608,135770965,7,315,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.1,34801608,135770965,7,315,0,0,0,2,0,0,2,t-0.94 Left-0 L,34.801608,135.770965
5,1.11,34801608,135770965,7,315,0,0,0,2,0,0,2,t-0.68 Left-0 L,34.801608,135.770965
5,1.12,34801608,135770965,7,337.5,0,0,0,2,0,0,2,t-0.68 Left-0 L,34.801608,135.770965
5,1.13,34801609,135770966,7,337.5,0,0,0,2,0,0,2,t-1.00 Left-0 L,34.801609,135.770966
5,1.14,34801609,135770966,7,337.5,0,0,0,2,0,0,2,t-1.00 Left-0 L,34.801609,135.770966
5,1.15,34801609,135770966,7,337.5,0,0,0,2,0,0,2,t-1.00 Left-0 L,34.801609,135.770966
5,1.16,34801609,135770966,7,337.5,0,0,0,2,0,0,2,t-1.00 Left-0 L,34.801609,135.770966
5,1.17,34801611,135770964,7,348.75,0,0,0,2,0,0,2,t-0.92 Left-0 L,34.801611,135.770964
5,1.18,34801611,135770964,7,348.75,0,0,0,2,0,0,2,t-0.92 Left-0 L,34.801611,135.770964
5,1.19,34801612,135770963,7,0,0,0,0,2,0,0,2,t-1.13 Left-0 L,34.801612,135.770963
5,1.2,34801612,135770963,7,0,0,0,0,2,0,0,2,t-1.13 Left-0 L,34.801612,135.770963
5,1.21,34801612,135770963,7,348.75,0,0,0,2,0,0,2,t-1.13 Left-0 L,34.801612,135.770963
5,1.22,34801612,135770963,7,0,0,0,0,2,0,0,2,t-1.13 Left-0 L,34.801612,135.770963
5,1.23,34801614,135770960,8,11.25,0,0,0,2,0,0,2,t-1.37 Left-0 L,34.801614,135.77096
5,1.24,34801614,135770960,8,11.25,0,0,0,2,0,0,2,t-1.62 Left-0 L,34.801614,135.77096
5,1.25,34801614,135770960,8,11.25,0,0,0,2,0,0,2,t-1.62 Left-0 L,34.801614,135.77096
5,1.26,34801614,135770960,7,11.25,0,0,0,2,0,0,2,t-1.62 Left-0 L,34.801614,135.77096
5,1.27,34801614,135770960,7,11.25,0,0,0,2,0,0,2,t-1.62 Left-0 L,34.801614,135.77096
5,1.28,34801614,135770960,7,11.25,0,0,0,2,0,0,2,t-1.62 Left-0 L,34.801614,135.77096
5,1.29,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.55 Left-0 L,34.801616,135.770963
5,1.3,34801616,135770963,7,0,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
5,1.31,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
5,1.33,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
5,1.34,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
5,1.35,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
5,1.36,34801616,135770963,7,11.25,0,0,0,2,0,0,2,t-1.34 Left-0 L,34.801616,135.770963
