code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data,latitude,longitude
8,0.4,0,0,244,146.25,0,0,0,0,0,0,1,125.7 altNRdy,0,0
8,0.4,0,0,244,146.25,0,0,0,0,0,0,1,176.0 altNRdy,0,0
8,0.5,0,0,233,146.25,0,0,0,0,0,0,1,175.8 altNRdy,0,0
8,0.6,0,0,242,146.25,0,0,0,0,0,0,1,176.5 altNRdy,0,0
8,0.7,0,0,244,146.25,0,0,0,0,0,0,1,177.1 altNRdy,0,0
8,0.8,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.9,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.1,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.11,0,0,233,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.12,0,0,242,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.13,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.15,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.16,0,0,233,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.17,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.18,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.19,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.2,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.21,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.22,0,0,244,146.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.23,0,0,233,135,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.24,0,0,242,90,11.2,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.25,0,0,229,56.25,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.26,0,0,244,67.5,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.27,0,0,244,90,0,0,0,0,0,0,1,177.0 altNRdy,0,0
8,0.28,0,0,244,112.5,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
8,0.29,0,0,244,135,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
8,0.3,0,0,244,168.75,0,0,0,0,0,0,1,173.9 c5 Rise,0,0
8,0.31,0,0,244,101.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.32,0,0,233,135,22.5,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.33,0,0,242,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.34,0,0,244,135,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.35,0,0,244,135,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.36,0,0,244,135,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.37,0,0,233,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.38,0,0,244,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.39,0,0,233,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.41,0,0,242,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.42,0,0,229,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.43,0,0,87,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,0,0
8,0.44,34801580,135770845,17,146.25,0,0,0,0,0,0,1,170.9 c5 Fall,34.80158,135.770845
