code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
9,8.49,40142202,139987566,19,135,112.5,-22.5,0,0,0,0,6NC 0 Heatand,
9,8.5,40142200,139987565,19,45,112.5,-45,0,0,0,0,6NC 2 Heatand,
9,8.51,40142200,139987565,18,45,157.5,-22.5,0,0,0,0,6NC 4 Heatand,
9,8.52,40142189,139987573,20,67.5,90,-67.5,0,0,0,0,6NC 6 Heatand,
9,8.53,40142189,139987573,19,112.5,22.5,-67.5,0,0,0,0,6NC 8 Heatand,
9,8.55,40142187,139987573,20,135,-22.5,-67.5,0,0,0,0,6NC 10 Heatnd,
9,8.56,40142187,139987573,19,112.5,22.5,-90,0,0,0,0,6NC 12 Heatnd,
9,8.57,40142187,139987573,18,135,22.5,-67.5,0,0,0,0,6NC 14 Heatnd,
9,8.58,40142183,139987577,19,157.5,22.5,-67.5,0,0,0,0,2NC 0 Donend,
9,8.59,40142183,139987577,19,157.5,22.5,-67.5,0,3,1,0,2t2.39 Rightd,
9,9,40142183,139987577,19,157.5,22.5,-67.5,0,3,1,0,2t2.34 Rightd,
9,9.1,40142183,139987577,18,157.5,22.5,-67.5,0,3,1,0,2t2.25 Rightd,
9,9.2,40142183,139987577,18,157.5,22.5,-67.5,0,3,1,0,2t2.27 Rightd,
9,9.3,40142183,139987577,17,157.5,22.5,-67.5,0,3,1,0,2t2.27 Rightd,
9,9.4,40142183,139987577,17,157.5,0,-67.5,0,3,1,0,2t2.38 Rightd,
9,9.5,40142182,139987587,20,180,0,-67.5,0,3,1,0,2t2.36 Rightd,
9,9.6,40142182,139987587,20,157.5,22.5,-45,0,3,1,0,2t2.36 Rightd,
9,9.7,40142183,139987589,20,157.5,22.5,-45,0,3,1,0,2t2.32 Rightd,
9,9.8,40142183,139987589,20,157.5,22.5,-45,0,3,1,0,2t2.33 Rightd,
9,9.9,40142183,139987589,19,157.5,22.5,-67.5,0,3,1,0,2t2.44 Rightd,
9,9.1,40142183,139987590,21,157.5,22.5,-67.5,0,3,1,0,2t2.57 Rightd,
9,9.11,40142183,139987590,20,157.5,22.5,-67.5,0,3,1,0,2t2.53 Rightd,
