code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
3,8.49,40142175,139987580,20,180,-180,67.5,0,0,0,0,6NC 0 Heatand,
3,8.5,40142175,139987580,20,-45,-45,67.5,0,0,0,0,6NC 2 Heatand,
3,8.51,40142175,139987580,20,-112.5,-135,67.5,0,0,0,0,6NC 4 Heatand,
3,8.52,40142174,139987578,21,-90,-90,90,0,0,0,0,6NC 6 Heatand,
3,8.53,40142174,139987578,21,-90,-157.5,0,0,0,0,0,6NC 8 Heatand,
3,8.55,40142174,139987578,20,-67.5,-135,0,0,0,0,0,6NC 10 Heatnd,
3,8.56,40142174,139987578,20,-67.5,-135,0,0,0,0,0,6NC 12 Heatnd,
3,8.57,40142174,139987578,21,-67.5,-135,0,0,0,0,0,6NC 14 Heatnd,
3,8.58,40142174,139987578,21,-67.5,-135,0,0,0,0,0,2NC 0 Donend,
3,8.59,40142174,139987578,21,-67.5,-135,0,0,3,3,0,2t0.08 Forward,
3,9,40142174,139987578,20,-67.5,-135,0,0,3,3,0,2t0.08 Forward,
3,9.1,40142174,139987578,20,-67.5,-135,0,0,3,3,0,2t0.11 Forward,
3,9.2,40142174,139987578,20,-67.5,-112.5,0,0,3,3,0,2t0.22 Forward,
3,9.3,40142174,139987578,20,-67.5,-135,-22.5,0,3,3,0,2t0.20 Forward,
3,9.4,40142174,139987578,20,-67.5,-135,0,0,3,3,0,2t0.22 Forward,
3,9.5,0,0,117,-90,-135,45,0,3,1,0,2t1.53 Rightd,
3,9.6,0,0,117,-90,-135,45,0,3,1,0,2t1.43 Rightd,
3,9.7,0,0,117,-67.5,-90,67.5,0,3,1,0,2t1.07 Rightd,
3,9.8,40142300,139987265,10,-67.5,-90,67.5,0,3,1,0,2t2.87 Rightd,
3,9.9,40142292,139987290,8,-45,-67.5,67.5,0,3,1,0,2t2.38 Rightd,
3,9.1,40142292,139987290,8,112.5,90,45,0,3,1,0,2t1.52 Rightd,
3,9.11,40142292,139987290,8,135,135,45,0,3,3,0,2t-0.34 Forward,
3,9.12,40142292,139987290,8,22.5,22.5,45,0,3,1,0,2t0.98 Rightrd,
3,9.13,40142292,139987290,8,45,22.5,22.5,0,3,1,0,2t1.06 Rightrd,
3,9.14,40142292,139987290,8,45,22.5,22.5,0,3,1,0,2t0.92 Rightrd,
3,9.15,0,0,90,45,45,22.5,0,3,1,0,2t1.02 Rightrd,
3,9.16,0,0,90,45,22.5,22.5,0,1,3,0,2t-0.75 Leftrd,
3,9.17,0,0,42,45,45,45,0,1,3,0,2t-0.73 Leftrd,
3,9.18,0,0,172,45,45,22.5,0,1,3,0,2t-0.77 Leftrd,
3,9.19,0,0,158,45,45,45,0,1,3,0,2t-0.77 Leftrd,
3,9.21,0,0,90,22.5,22.5,45,0,1,3,0,2t-0.66 Leftrd,
3,9.22,0,0,90,22.5,22.5,22.5,0,3,3,0,2t-0.39 Forward,
3,9.23,0,0,42,22.5,0,0,0,3,3,0,2t-0.35 Forward,
3,9.24,0,0,172,67.5,0,0,0,1,3,0,2t-0.82 Leftrd,
3,9.25,0,0,158,90,22.5,-45,0,1,3,0,2t-1.56 Leftrd,
3,9.26,0,0,90,112.5,22.5,-22.5,0,1,3,0,2t-1.97 Leftrd,
3,9.27,0,0,42,90,67.5,-45,0,1,3,0,2t-1.97 Leftrd,
3,9.28,0,0,172,90,67.5,-45,0,1,3,0,2t-1.74 Leftrd,
3,9.29,0,0,158,67.5,90,-45,0,1,3,0,2t-1.49 Leftrd,
3,9.3,40142157,139987563,19,90,67.5,-67.5,0,1,3,0,2t-1.11 Leftrd,
