code,min.sec,lat,lon,dist,yaw,roll,pitch,yaw_to_goal,motor_left,motor_right,stack,seq,data
1,0.4,0,0,71,-135,0,0,0,0,0,0,158.0 altNRdy,
1,0.5,0,0,90,-157.5,0,-22.5,0,0,0,0,158.0 altNRdy,
1,0.6,40142102,139987717,36,-157.5,0,-22.5,0,0,0,0,158.0 altNRdy,
1,0.7,40142102,139987717,36,-157.5,0,-22.5,0,0,0,0,158.0 altNRdy,
1,0.8,40142102,139987717,36,-157.5,0,-22.5,0,0,0,0,158.0 altNRdy,
1,0.9,40142101,139987718,36,180,0,-22.5,0,0,0,0,158.0 altNRdy,
1,0.1,40142101,139987718,34,-180,-22.5,-22.5,0,0,0,0,158.0 altNRdy,
1,0.11,40142101,139987718,33,-157.5,-22.5,0,0,0,0,0,158.0 altNRdy,
1,0.12,40142101,139987718,32,-157.5,-22.5,0,0,0,0,0,158.0 altNRdy,
1,0.13,40142086,139987714,36,-157.5,0,0,0,0,0,0,158.0 altNRdy,
1,0.15,40142087,139987714,36,-157.5,-22.5,0,0,0,0,0,158.0 altNRdy,
1,0.4,0,0,71,112.5,22.5,0,0,0,0,0,164.6 altNRdy,
1,0.5,0,0,90,135,22.5,0,0,0,0,0,164.5 altNRdy,
1,0.6,0,0,42,112.5,22.5,0,0,0,0,0,164.8 altNRdy,
1,0.7,40142118,139987569,24,112.5,0,-22.5,0,0,0,0,164.7 altNRdy,
1,0.8,40142108,139987571,25,135,22.5,22.5,0,0,0,0,164.6 altNRdy,
1,0.9,40142098,139987571,26,135,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.1,40142095,139987573,26,135,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.11,40142097,139987576,26,135,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.12,40142104,139987578,25,135,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.13,40142104,139987578,22,135,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.15,40142108,139987575,25,135,0,45,0,0,0,0,164.6 altNRdy,
1,0.16,40142112,139987571,24,112.5,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.17,40142115,139987568,24,90,0,0,0,0,0,0,164.6 altNRdy,
1,0.18,40142119,139987566,23,90,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.19,40142119,139987566,21,112.5,0,22.5,0,0,0,0,164.6 altNRdy,
1,0.2,40142119,139987566,20,112.5,22.5,45,0,0,0,0,164.6 altNRdy,
1,0.21,40142119,139987566,19,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.22,40142119,139987566,18,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.23,40142119,139987566,17,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.24,40142119,139987566,17,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.25,40142119,139987566,16,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.26,40142119,139987566,16,90,0,45,0,0,0,0,164.6 altNRdy,
1,0.27,40142119,139987566,16,112.5,0,45,0,0,0,0,164.6 altNRdy,
1,0.28,40142123,139987569,23,112.5,0,45,0,0,0,0,164.6 altNRdy,
1,0.29,40142125,139987574,23,112.5,0,45,0,0,0,0,164.6 altNRdy,
1,0.3,40142125,139987574,21,112.5,22.5,67.5,0,0,0,0,164.6 altNRdy,
1,0.31,40142125,139987574,20,112.5,22.5,67.5,0,0,0,0,164.6 altNRdy,
1,0.32,40142125,139987574,19,135,45,90,0,0,0,0,164.6 altNRdy,
1,0.33,40142136,139987577,22,112.5,22.5,90,0,0,0,0,164.6 altNRdy,
1,0.34,40142136,139987577,21,112.5,0,90,0,0,0,0,164.6 altNRdy,
1,0.35,40142136,139987577,20,90,0,90,0,0,0,0,164.6 altNRdy,
1,0.36,40142155,139987578,22,90,0,90,0,0,0,0,164.6 altNRdy,
1,0.37,40142155,139987581,22,90,0,90,0,0,0,0,164.6 altNRdy,
1,0.38,40142154,139987584,22,90,0,67.5,0,0,0,0,164.6 altNRdy,
1,0.39,40142154,139987584,21,90,0,67.5,0,0,0,0,164.6 altNRdy,
1,0.41,40142154,139987584,20,67.5,-22.5,67.5,0,0,0,0,164.6 altNRdy,
1,0.42,40142156,139987594,23,90,-22.5,67.5,0,0,0,0,164.6 altNRdy,
