
accel_log_read.cpp
0.287,0.046,0.920
0.366,0.036,0.803
0.381,0.066,0.692
0.312,0.087,0.670
0.158,0.083,0.752
-0.046,0.072,0.903
-0.244,0.035,1.056
-0.387,0.009,1.164
-0.445,-0.003,1.193
-0.421,0.018,1.163
-0.347,0.043,1.138
-0.270,0.067,1.131
-0.230,0.082,1.124
-0.231,0.090,1.094
-0.256,0.081,1.052
-0.284,0.080,1.027
-0.296,0.081,1.017
-0.288,0.084,1.013
-0.269,0.088,1.004
-0.251,0.091,0.996
-0.237,0.097,0.993
-0.218,0.102,0.998
-0.195,0.098,1.002
-0.183,0.093,0.999
-0.183,0.092,0.999
-0.181,0.090,1.006
-0.172,0.090,1.009
-0.162,0.089,0.998
-0.162,0.087,0.987
-0.164,0.088,0.990
-0.163,0.084,1.006
-0.161,0.084,1.014
-0.161,0.084,1.005
-0.164,0.089,0.988
-0.171,0.094,0.978
-0.175,0.097,0.979
-0.179,0.097,0.982
-0.178,0.100,0.979
-0.170,0.098,0.975
-0.161,0.100,0.979
-0.153,0.100,0.994
-0.152,0.100,1.008
-0.153,0.100,1.010
-0.155,0.099,1.002
-0.156,0.099,0.995
-0.157,0.098,0.993
-0.159,0.097,0.993
-0.162,0.101,0.992
-0.161,0.099,0.993
-0.161,0.098,0.997
-0.164,0.096,1.003
-0.168,0.095,1.002
-0.169,0.097,0.994
-0.167,0.101,0.989
-0.163,0.099,0.991
-0.164,0.099,0.995
-0.167,0.096,0.998
-0.169,0.096,0.999
-0.162,0.097,0.997
-0.148,0.098,0.994
-0.133,0.099,0.990
-0.122,0.098,0.985
-0.117,0.094,0.981
-0.119,0.088,0.979
-0.122,0.083,0.981
-0.123,0.082,0.985
-0.120,0.081,0.987
-0.118,0.081,0.985
-0.124,0.080,0.981
-0.139,0.081,0.978
-0.154,0.081,0.976
-0.162,0.080,0.967
-0.166,0.081,0.952
-0.168,0.080,0.945
-0.177,0.076,0.951
-0.193,0.066,0.967
-0.212,0.061,0.981
-0.218,0.053,0.988
-0.209,0.043,0.985
-0.203,0.031,0.980
-0.206,0.023,0.978
-0.202,0.014,0.984
-0.186,-0.004,0.993
-0.177,-0.032,1.003
-0.188,-0.053,1.022
-0.199,-0.068,1.047
-0.189,-0.079,1.068
-0.159,-0.076,1.080
-0.119,-0.063,1.100
-0.081,-0.060,1.117
-0.066,-0.049,1.118
-0.073,-0.030,1.103
-0.072,-0.010,1.091
-0.063,0.002,1.073
-0.061,0.023,1.046
-0.066,0.039,1.017
-0.078,0.042,0.998
-0.105,0.034,1.001
-0.143,0.030,1.033
-0.179,0.018,1.071
-0.202,0.014,1.095
-0.214,0.012,1.098
-0.223,0.014,1.083
-0.229,0.025,1.060
-0.220,0.039,1.048
-0.196,0.053,1.045
-0.165,0.061,1.038
-0.148,0.066,1.019
-0.154,0.075,0.991
-0.172,0.083,0.959
-0.189,0.080,0.920
-0.195,0.081,0.882
-0.177,0.073,0.850
-0.153,0.053,0.834
-0.127,0.050,0.839
-0.091,0.047,0.854
-0.046,0.043,0.875
-0.033,0.040,0.917
-0.067,0.039,0.986
-0.128,0.040,1.044
-0.187,0.049,1.067
-0.224,0.066,1.052
-0.239,0.084,1.020
-0.241,0.098,0.992
-0.227,0.107,0.975
-0.199,0.106,0.967
-0.163,0.100,0.964
-0.128,0.094,0.957
-0.097,0.086,0.949
-0.086,0.078,0.942
-0.083,0.073,0.938
-0.083,0.061,0.939
-0.091,0.052,0.944
-0.107,0.043,0.954
-0.122,0.036,0.966
-0.116,0.029,0.980
-0.090,0.024,0.992
-0.049,0.028,1.002
0.002,0.032,1.011
0.051,0.026,1.017
0.081,0.027,1.016
0.095,0.041,1.002
0.128,0.053,1.004
0.177,0.047,1.017
0.216,0.034,1.028
0.225,0.033,1.029
0.216,0.033,1.032
0.210,0.028,1.051
0.205,0.018,1.071
0.192,0.011,1.079
0.172,0.011,1.070
0.154,0.016,1.053
0.149,0.024,1.042
0.159,0.028,1.036
0.169,0.031,1.026
0.160,0.030,1.015
0.134,0.022,1.013
0.098,0.020,1.022
0.069,0.017,1.034
0.050,0.013,1.040
0.036,0.015,1.039
0.023,0.012,1.041
0.009,0.010,1.043
-0.003,0.010,1.043
-0.011,0.018,1.045
-0.005,0.028,1.041
0.008,0.038,1.023
0.007,0.043,1.003
-0.008,0.040,0.996
-0.029,0.031,1.012
-0.044,0.016,1.031
-0.061,0.007,1.040
-0.079,0.001,1.045
-0.091,0.001,1.049
-0.088,0.008,1.043
-0.087,0.014,1.026
-0.112,0.016,1.008
-0.165,0.014,0.990
-0.226,0.019,0.971
-0.266,0.023,0.954
-0.270,0.020,0.954
-0.265,0.015,0.965
-0.272,0.005,0.982
-0.286,-0.004,0.998
-0.284,-0.013,1.014
-0.265,-0.027,1.027
-0.250,-0.041,1.035
-0.248,-0.053,1.032
-0.251,-0.061,1.024
-0.248,-0.065,1.017
-0.246,-0.067,1.011
-0.260,-0.066,1.005
-0.291,-0.056,1.007
-0.316,-0.051,1.022
-0.332,-0.044,1.053
-0.354,-0.044,1.090
-0.394,-0.038,1.125
-0.425,-0.016,1.147
-0.418,0.017,1.149
-0.405,0.031,1.111
-0.468,0.018,1.071
-0.577,0.020,1.039
-0.651,0.034,1.007
