-0.102,-0.035,-0.012
-0.106,-0.035,-0.016
-0.113,-0.035,-0.022
-0.119,-0.036,-0.031
-0.124,-0.036,-0.043
-0.127,-0.038,-0.061
-0.164,-0.079,-0.120
-0.491,-0.098,-0.500
-1.270,-0.849,-1.898
-0.442,-0.811,-1.355
-0.558,-0.637,-1.003
-0.275,-0.812,-0.621
-0.206,-0.487,-0.404
-0.149,-0.326,-0.233
-0.030,-0.479,0.020
0.000,-0.866,0.825
-0.068,-0.706,0.837
-0.168,-0.487,0.676
-0.228,-0.285,0.511
-0.333,-0.114,0.295
-0.530,-0.017,0.257
-2.573,0.361,-0.365
-1.710,0.323,-0.267
-1.176,0.204,-0.185
-0.783,0.151,-0.190
-0.464,0.105,-0.592
-0.189,0.008,-0.699
0.175,0.077,-1.307
0.416,0.080,-1.130
0.389,0.007,-0.830
0.459,-0.118,-0.642
0.596,-0.074,-0.535
0.664,-0.017,-0.560
0.839,0.000,-0.577
0.902,0.002,-0.549
0.878,-0.025,-0.498
0.837,-0.048,-0.463
0.824,-0.052,-0.487
0.842,-0.041,-0.541
0.836,-0.039,-0.588
0.787,-0.044,-0.607
0.753,-0.045,-0.639
0.741,-0.040,-0.672
0.731,-0.037,-0.697
0.715,-0.039,-0.703
0.710,-0.039,-0.710
0.713,-0.038,-0.705
0.720,-0.038,-0.696
0.727,-0.039,-0.686
0.732,-0.039,-0.677
0.733,-0.039,-0.677
0.730,-0.039,-0.680
0.727,-0.039,-0.685
0.725,-0.039,-0.688
0.727,-0.038,-0.686
0.730,-0.039,-0.683
0.730,-0.038,-0.683
0.729,-0.039,-0.684
0.727,-0.039,-0.686
0.727,-0.039,-0.685
0.728,-0.039,-0.683
0.727,-0.039,-0.683
0.725,-0.040,-0.684
0.726,-0.039,-0.686
0.726,-0.040,-0.684
0.728,-0.039,-0.684
0.728,-0.039,-0.684
0.728,-0.039,-0.685
0.727,-0.038,-0.685
0.728,-0.038,-0.684
0.728,-0.037,-0.685
0.728,-0.038,-0.685
0.726,-0.038,-0.685
0.726,-0.039,-0.685
0.726,-0.039,-0.685
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.728,-0.039,-0.684
0.728,-0.039,-0.685
0.728,-0.039,-0.685
0.728,-0.039,-0.685
0.728,-0.039,-0.685
0.728,-0.038,-0.685
0.727,-0.038,-0.684
0.726,-0.038,-0.684
0.726,-0.039,-0.685
0.726,-0.039,-0.684
0.726,-0.039,-0.685
0.727,-0.039,-0.685
0.726,-0.039,-0.685
0.726,-0.039,-0.684
0.727,-0.038,-0.684
0.728,-0.038,-0.684
0.727,-0.038,-0.684
0.727,-0.038,-0.685
0.728,-0.038,-0.685
0.728,-0.038,-0.685
0.727,-0.038,-0.684
0.727,-0.039,-0.685
0.727,-0.039,-0.685
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.728,-0.038,-0.684
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.684
0.727,-0.038,-0.685
0.726,-0.038,-0.685
0.726,-0.038,-0.684
0.726,-0.038,-0.684
0.727,-0.038,-0.684
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.728,-0.038,-0.684
0.728,-0.038,-0.684
0.727,-0.039,-0.685
0.726,-0.039,-0.685
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.038,-0.684
0.726,-0.039,-0.685
0.726,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.039,-0.686
0.727,-0.039,-0.684
0.726,-0.039,-0.684
0.726,-0.038,-0.686
0.725,-0.039,-0.686
0.726,-0.039,-0.685
0.726,-0.039,-0.685
0.726,-0.039,-0.685
0.726,-0.039,-0.685
0.726,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.686
0.728,-0.038,-0.685
0.728,-0.038,-0.684
0.727,-0.039,-0.685
0.726,-0.039,-0.686
0.727,-0.038,-0.686
0.726,-0.038,-0.685
0.727,-0.039,-0.685
0.726,-0.039,-0.685
0.726,-0.039,-0.686
0.727,-0.039,-0.685
0.727,-0.039,-0.685
0.728,-0.039,-0.685
0.727,-0.039,-0.686
0.727,-0.039,-0.686
0.727,-0.039,-0.685
0.727,-0.039,-0.684
0.726,-0.039,-0.685
0.726,-0.038,-0.686
0.727,-0.038,-0.685
0.728,-0.038,-0.685
0.728,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.039,-0.684
0.727,-0.039,-0.684
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.728,-0.039,-0.685
0.728,-0.038,-0.685
0.728,-0.039,-0.685
0.728,-0.038,-0.685
0.728,-0.038,-0.685
0.728,-0.038,-0.685
0.728,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.039,-0.685
0.727,-0.039,-0.685
0.726,-0.039,-0.685
0.727,-0.038,-0.685
0.727,-0.039,-0.685
0.727,-0.038,-0.685
0.726,-0.039,-0.686
0.726,-0.038,-0.685
0.727,-0.038,-0.685
0.727,-0.038,-0.685
0.726,-0.038,-0.685
0.726,-0.038,-0.685
