0.013,0.291,0.010
0.291,0.010,0.015
0.011,0.017,0.374
0.017,0.374,0.012
0.412,0.014,0.021
0.015,0.021,0.447
0.022,0.481,0.016
0.512,0.017,0.024
0.017,0.025,0.541
0.026,0.569,0.019
0.569,0.019,0.028
0.020,0.032,0.683
0.032,0.683,0.023
0.701,0.024,0.033
0.024,0.033,0.719
0.034,0.735,0.025
0.751,0.025,0.037
0.027,0.039,0.834
0.040,0.868,0.030
0.888,0.031,0.042
0.032,0.043,0.925
0.044,0.943,0.033
0.952,0.033,0.044
0.033,0.045,0.963
0.045,0.967,0.033
0.969,0.034,0.045
0.034,0.045,0.974
0.046,0.975,0.034
0.977,0.034,0.046
0.034,0.046,0.978
0.046,0.979,0.034
0.979,0.034,0.046
0.034,0.046,0.980
0.046,0.981,0.034
0.981,0.034,0.046
0.034,0.046,0.981
0.046,0.981,0.034
0.981,0.034,0.046
0.033,0.046,0.981
0.046,0.981,0.034
0.981,0.034,0.046
0.034,0.046,0.981
0.046,0.981,0.033
0.981,0.033,0.046
0.033,0.046,0.981
0.046,0.981,0.033
0.981,0.033,0.046
0.033,0.046,0.981
0.046,0.981,0.033
0.981,0.033,0.046
0.033,0.046,0.981
0.046,0.981,0.033
0.981,0.033,0.046
0.033,0.046,0.981
0.046,0.981,0.033
0.981,0.033,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.032
0.981,0.032,0.046
0.032,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.032,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.031
0.981,0.031,0.046
0.031,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.982
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.982
0.046,0.982,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.982,0.030
0.982,0.030,0.046
0.030,0.046,0.981
0.046,0.982,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.982,0.030,0.046
0.030,0.046,0.982
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.047,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.982
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.047,0.981
0.047,0.981,0.030
0.981,0.030,0.047
0.030,0.047,0.981
0.046,0.981,0.029
0.981,0.029,0.046
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.047
0.030,0.046,0.981
0.046,0.981,0.030
0.981,0.030,0.047
0.030,0.047,0.981
0.046,0.981,0.030
0.981,0.030,0.046
0.030,0.046,0.982
0.046,0.981,0.030
0.982,0.030,0.047
0.030,0.047,0.982
0.047,0.982,0.030
0.982,0.030,0.046
0.030,0.046,0.982
0.046,0.982,0.030
0.982,0.030,0.046
0.029,0.046,0.981
0.046,0.981,0.029
0.982,0.029,0.046
0.030,0.046,0.982
0.046,0.982,0.030
0.982,0.030,0.046
